Timestamp,Voltage (V),Current (A),Temperature,Mode
2023-11-15 18:15:59,3.23,0.58,23.36,Discharging
2023-11-15 18:15:48,3.23,0.57,23.53,Discharging
2023-11-15 18:15:37,3.23,0.57,23.1,Discharging
2023-11-15 18:15:25,3.23,0.56,23.41,Discharging
2023-11-15 18:15:14,3.12,2.22,23.71,Discharging
2023-11-15 18:15:03,3.23,0.56,23.59,Discharging
2023-11-15 18:14:52,3.23,0.57,23.17,Discharging
2023-11-15 18:14:41,3.24,0.56,23.32,Discharging
2023-11-15 18:14:30,3.23,0.57,23.2,Discharging
2023-11-15 18:14:19,3.23,0.57,23.39,Discharging
2023-11-15 18:14:08,3.23,0.57,23.24,Discharging
2023-11-15 18:13:57,3.23,0.56,23.28,Discharging
2023-11-15 18:13:45,3.23,0.58,23.4,Discharging
2023-11-15 18:13:34,3.23,0.61,22.74,Discharging
2023-11-15 18:13:23,3.23,0.58,23.22,Discharging
2023-11-15 18:13:12,3.24,0.57,23.1,Discharging
2023-11-15 18:13:01,3.33,0.17,26.36,Discharging
2023-11-15 18:12:50,3.24,0.56,23.21,Discharging
2023-11-15 18:12:39,3.24,0.56,23.15,Discharging
2023-11-15 18:12:28,3.22,0.85,22.3,Discharging
2023-11-15 18:12:16,3.24,0.56,23.3,Discharging
2023-11-15 18:12:05,3.24,0.55,23.1,Discharging
2023-11-15 18:11:54,3.24,0.55,23.15,Discharging
2023-11-15 18:11:43,3.24,0.55,22.99,Discharging
2023-11-15 18:11:32,3.24,0.57,23.28,Discharging
2023-11-15 18:11:21,3.24,0.56,23.16,Discharging
2023-11-15 18:11:10,3.24,0.55,23.29,Discharging
2023-11-15 18:10:59,3.24,0.55,23.14,Discharging
2023-11-15 18:10:48,3.24,0.57,23.03,Discharging
2023-11-15 18:10:36,3.23,0.54,23.25,Discharging
2023-11-15 18:10:25,3.23,0.56,23.22,Discharging
2023-11-15 18:10:14,3.24,0.56,23.16,Discharging
2023-11-15 18:10:03,3.23,0.58,22.92,Discharging
2023-11-15 18:09:52,3.24,0.56,22.87,Discharging
2023-11-15 18:09:41,3.23,0.56,23.09,Discharging
2023-11-15 18:09:30,3.23,0.57,23.15,Discharging
2023-11-15 18:09:19,3.23,0.57,23.19,Discharging
2023-11-15 18:09:07,3.23,0.57,23.12,Discharging
2023-11-15 18:08:56,3.23,0.57,23.29,Discharging
2023-11-15 18:08:45,3.23,0.57,23.29,Discharging
2023-11-15 18:08:34,3.23,0.57,23.2,Discharging
2023-11-15 18:08:23,3.23,0.61,22.55,Discharging
2023-11-15 18:08:12,3.23,0.58,22.94,Discharging
2023-11-15 18:08:01,3.24,0.57,23.42,Discharging
2023-11-15 18:07:50,3.23,0.58,23.06,Discharging
2023-11-15 18:07:39,3.23,0.57,23.21,Discharging
2023-11-15 18:07:27,3.23,0.58,23.36,Discharging
2023-11-15 18:07:16,3.23,0.58,23.22,Discharging
2023-11-15 18:07:05,3.23,0.58,23.33,Discharging
2023-11-15 18:06:54,3.24,0.58,23.36,Discharging
2023-11-15 18:06:43,3.24,0.58,23.51,Discharging
2023-11-15 18:06:32,3.24,0.58,23.2,Discharging
2023-11-15 18:06:21,3.23,0.56,23.01,Discharging
2023-11-15 18:06:10,3.24,0.57,23.17,Discharging
2023-11-15 18:05:58,3.24,0.57,23.19,Discharging
2023-11-15 18:05:47,3.23,0.55,23.31,Discharging
2023-11-15 18:05:36,3.23,0.56,23.13,Discharging
2023-11-15 18:05:25,3.23,0.56,23.01,Discharging
2023-11-15 18:05:14,3.23,0.58,23.12,Discharging
2023-11-15 18:05:03,3.23,0.57,23.35,Discharging
2023-11-15 18:04:52,3.23,0.58,23.15,Discharging
2023-11-15 18:04:41,3.23,0.6,23.06,Discharging
2023-11-15 18:04:30,3.23,0.59,23.23,Discharging
2023-11-15 18:04:18,3.23,0.57,23.06,Discharging
2023-11-15 18:04:07,3.23,0.62,22.91,Discharging
2023-11-15 18:03:56,3.23,0.57,23.05,Discharging
2023-11-15 18:03:45,3.24,0.57,23.08,Discharging
2023-11-15 18:03:34,3.23,0.57,23.28,Discharging
2023-11-15 18:03:23,3.24,0.56,23.01,Discharging
2023-11-15 18:03:12,3.23,0.57,23.2,Discharging
2023-11-15 18:03:01,3.24,0.56,23.01,Discharging
2023-11-15 18:02:49,3.23,0.57,23.18,Discharging
2023-11-15 18:02:38,3.24,0.57,22.9,Discharging
2023-11-15 18:02:27,3.23,0.57,23.17,Discharging
2023-11-15 18:02:16,3.24,0.57,23.15,Discharging
2023-11-15 18:02:05,3.23,0.56,23.08,Discharging
2023-11-15 18:01:54,3.23,0.57,23.16,Discharging
2023-11-15 18:01:43,3.23,0.57,22.95,Discharging
2023-11-15 18:01:32,3.23,0.57,23.06,Discharging
2023-11-15 18:01:21,3.23,0.58,23.09,Discharging
2023-11-15 18:01:09,3.2,1.06,21.52,Discharging
2023-11-15 18:00:58,3.22,0.67,23.43,Discharging
2023-11-15 18:00:47,3.23,0.57,23.19,Discharging
2023-11-15 18:00:36,3.22,0.58,23.16,Discharging
2023-11-15 18:00:25,3.23,0.59,23.29,Discharging
2023-11-15 18:00:14,3.22,0.72,23.12,Discharging
2023-11-15 18:00:03,3.23,0.63,22.98,Discharging
2023-11-15 17:59:52,3.23,0.57,23.21,Discharging
2023-11-15 17:59:40,3.23,0.58,23.03,Discharging
2023-11-15 17:59:29,3.23,0.58,23.08,Discharging
2023-11-15 17:59:18,3.23,0.58,23.14,Discharging
2023-11-15 17:59:07,3.23,0.58,23.04,Discharging
2023-11-15 17:58:56,3.23,0.59,23.31,Discharging
2023-11-15 17:58:45,3.23,0.66,23.13,Discharging
2023-11-15 17:58:34,3.23,0.57,23.18,Discharging
2023-11-15 17:58:23,3.23,0.57,23.23,Discharging
2023-11-15 17:58:12,3.24,0.57,23.11,Discharging
2023-11-15 17:58:00,3.23,0.59,23.25,Discharging
2023-11-15 17:57:49,3.23,0.58,23.19,Discharging
2023-11-15 17:57:38,3.23,0.57,23.03,Discharging
2023-11-15 17:57:27,3.23,0.57,22.86,Discharging
2023-11-15 17:57:16,3.23,0.58,22.99,Discharging
2023-11-15 17:57:05,3.23,0.58,23.09,Discharging
2023-11-15 17:56:54,3.23,0.57,23.13,Discharging
2023-11-15 17:56:43,3.23,0.57,23.2,Discharging
2023-11-15 17:56:31,3.23,0.57,23.26,Discharging
2023-11-15 17:56:20,3.23,0.58,23.25,Discharging
2023-11-15 17:56:09,3.19,1.24,22.29,Discharging
2023-11-15 17:55:58,3.18,1.48,22.55,Discharging
2023-11-15 17:55:47,3.24,0.57,22.9,Discharging
2023-11-15 17:55:36,3.24,0.56,23.04,Discharging
2023-11-15 17:55:25,3.24,0.57,23.08,Discharging
2023-11-15 17:55:14,3.24,0.56,23.23,Discharging
2023-11-15 17:55:03,3.24,0.57,23.02,Discharging
2023-11-15 17:54:51,3.24,0.57,23.07,Discharging
2023-11-15 17:54:40,3.24,0.56,23.28,Discharging
2023-11-15 17:54:29,3.24,0.57,23.06,Discharging
2023-11-15 17:54:18,3.24,0.57,23.08,Discharging
2023-11-15 17:54:07,3.24,0.56,22.99,Discharging
2023-11-15 17:53:56,3.23,0.57,23.12,Discharging
2023-11-15 17:53:45,3.23,0.58,23.15,Discharging
2023-11-15 17:53:34,3.23,0.57,23.35,Discharging
2023-11-15 17:53:22,3.23,0.56,23.06,Discharging
2023-11-15 17:53:11,3.24,0.57,23.02,Discharging
2023-11-15 17:53:00,3.24,0.57,23.1,Discharging
2023-11-15 17:52:49,3.24,0.57,22.88,Discharging
2023-11-15 17:52:38,3.24,0.57,22.98,Discharging
2023-11-15 17:52:27,3.23,0.57,22.97,Discharging
2023-11-15 17:52:16,3.24,0.57,22.96,Discharging
2023-11-15 17:52:05,3.24,0.57,23.19,Discharging
2023-11-15 17:51:54,3.24,0.56,22.99,Discharging
2023-11-15 17:51:42,3.24,0.57,22.93,Discharging
2023-11-15 17:51:31,3.24,0.57,23.18,Discharging
2023-11-15 17:51:20,3.24,0.56,23.05,Discharging
2023-11-15 17:51:09,3.23,0.56,22.97,Discharging
2023-11-15 17:50:58,3.24,0.57,23.08,Discharging
2023-11-15 17:50:47,3.23,0.57,23.11,Discharging
2023-11-15 17:50:36,3.24,0.57,23.15,Discharging
2023-11-15 17:50:25,3.23,0.56,22.96,Discharging
2023-11-15 17:50:13,3.23,0.57,23.07,Discharging
2023-11-15 17:50:02,3.24,0.58,23.04,Discharging
2023-11-15 17:49:51,3.24,0.57,23.27,Discharging
2023-11-15 17:49:40,3.24,0.57,22.96,Discharging
2023-11-15 17:49:29,3.23,0.57,23.12,Discharging
2023-11-15 17:49:18,3.24,0.57,22.74,Discharging
2023-11-15 17:49:07,3.24,0.57,22.78,Discharging
2023-11-15 17:48:56,3.23,0.57,23.05,Discharging
2023-11-15 17:48:45,3.24,0.57,23.08,Discharging
2023-11-15 17:48:33,3.24,0.57,23.2,Discharging
2023-11-15 17:48:22,3.24,0.58,23.11,Discharging
2023-11-15 17:48:11,3.24,0.58,23.1,Discharging
2023-11-15 17:48:00,3.24,0.58,22.92,Discharging
2023-11-15 17:47:49,3.24,0.57,22.93,Discharging
2023-11-15 17:47:38,3.24,0.57,23.17,Discharging
2023-11-15 17:47:27,3.23,0.58,23.03,Discharging
2023-11-15 17:47:16,3.24,0.57,22.93,Discharging
2023-11-15 17:47:04,3.24,0.58,23,Discharging
2023-11-15 17:46:53,3.23,0.57,22.96,Discharging
2023-11-15 17:46:42,3.24,0.58,22.95,Discharging
2023-11-15 17:46:31,3.24,0.57,22.93,Discharging
2023-11-15 17:46:20,3.24,0.57,23.12,Discharging
2023-11-15 17:46:09,3.23,0.57,22.87,Discharging
2023-11-15 17:45:58,3.24,0.57,23.13,Discharging
2023-11-15 17:45:47,3.23,0.57,23.35,Discharging
2023-11-15 17:45:36,3.23,0.57,22.82,Discharging
2023-11-15 17:45:24,3.24,0.56,23.09,Discharging
2023-11-15 17:45:13,3.24,0.57,22.99,Discharging
2023-11-15 17:45:02,3.24,0.57,22.95,Discharging
2023-11-15 17:44:51,3.24,0.57,23.24,Discharging
2023-11-15 17:44:40,3.24,0.57,23.06,Discharging
2023-11-15 17:44:29,3.24,0.57,23.03,Discharging
2023-11-15 17:44:18,3.24,0.58,23.1,Discharging
2023-11-15 17:44:07,3.24,0.57,22.97,Discharging
2023-11-15 17:43:55,3.24,0.57,23.21,Discharging
2023-11-15 17:43:44,3.24,0.57,22.99,Discharging
2023-11-15 17:43:33,3.24,0.57,23.09,Discharging
2023-11-15 17:43:22,3.24,0.57,23.08,Discharging
2023-11-15 17:43:11,3.24,0.57,22.94,Discharging
2023-11-15 17:43:00,3.24,0.57,23.11,Discharging
2023-11-15 17:42:49,3.24,0.57,23.18,Discharging
2023-11-15 17:42:38,3.24,0.57,23.16,Discharging
2023-11-15 17:42:27,3.24,0.57,23.12,Discharging
2023-11-15 17:42:15,3.24,0.57,23.11,Discharging
2023-11-15 17:42:04,3.24,0.57,23.03,Discharging
2023-11-15 17:41:53,3.24,0.57,22.93,Discharging
2023-11-15 17:41:42,3.24,0.57,23.35,Discharging
2023-11-15 17:41:31,3.24,0.57,23.26,Discharging
2023-11-15 17:41:20,3.24,0.57,23,Discharging
2023-11-15 17:41:09,3.23,0.57,23.15,Discharging
2023-11-15 17:40:58,3.24,0.57,23.23,Discharging
2023-11-15 17:40:46,3.24,0.58,22.93,Discharging
2023-11-15 17:40:35,3.24,0.57,22.97,Discharging
2023-11-15 17:40:24,3.24,0.57,23.22,Discharging
2023-11-15 17:40:13,3.24,0.58,23.02,Discharging
2023-11-15 17:40:02,3.24,0.58,23.02,Discharging
2023-11-15 17:39:51,3.23,0.59,22.94,Discharging
2023-11-15 17:39:40,3.24,0.58,23.21,Discharging
2023-11-15 17:39:29,3.24,0.58,23.18,Discharging
2023-11-15 17:39:18,3.24,0.57,23.06,Discharging
2023-11-15 17:39:06,3.24,0.57,23.15,Discharging
2023-11-15 17:38:55,3.24,0.58,23.03,Discharging
2023-11-15 17:38:44,3.24,0.58,23.11,Discharging
2023-11-15 17:38:33,3.24,0.58,22.95,Discharging
2023-11-15 17:38:22,3.24,0.57,23.07,Discharging
2023-11-15 17:38:11,3.24,0.58,22.89,Discharging
2023-11-15 17:38:00,3.24,0.58,23.09,Discharging
2023-11-15 17:37:49,3.24,0.57,23.1,Discharging
2023-11-15 17:37:38,3.24,0.58,23.16,Discharging
2023-11-15 17:37:26,3.24,0.58,23.17,Discharging
2023-11-15 17:37:15,3.24,0.57,23.13,Discharging
2023-11-15 17:37:04,3.24,0.58,23,Discharging
2023-11-15 17:36:53,3.24,0.58,23.15,Discharging
2023-11-15 17:36:42,3.24,0.58,23.08,Discharging
2023-11-15 17:36:31,3.24,0.57,23.19,Discharging
2023-11-15 17:36:20,3.24,0.57,22.99,Discharging
2023-11-15 17:36:09,3.23,0.58,23.05,Discharging
2023-11-15 17:35:57,3.24,0.57,23,Discharging
2023-11-15 17:35:46,3.23,0.58,22.95,Discharging
2023-11-15 17:35:35,3.24,0.57,23.02,Discharging
2023-11-15 17:35:24,3.24,0.58,23.12,Discharging
2023-11-15 17:35:13,3.24,0.58,23.23,Discharging
2023-11-15 17:35:02,3.24,0.57,23.1,Discharging
2023-11-15 17:34:51,3.24,0.58,23.03,Discharging
2023-11-15 17:34:40,3.24,0.57,23.18,Discharging
2023-11-15 17:34:29,3.24,0.56,23,Discharging
2023-11-15 17:34:17,3.24,0.56,22.83,Discharging
2023-11-15 17:34:06,3.24,0.58,23.04,Discharging
2023-11-15 17:33:55,3.24,0.57,23.11,Discharging
2023-11-15 17:33:44,3.24,0.58,23.04,Discharging
2023-11-15 17:33:33,3.23,0.58,23.16,Discharging
2023-11-15 17:33:22,3.24,0.57,23.09,Discharging
2023-11-15 17:33:11,3.24,0.57,23.09,Discharging
2023-11-15 17:33:00,3.24,0.59,23.3,Discharging
2023-11-15 17:32:48,3.24,0.6,23.5,Discharging
2023-11-15 17:32:37,3.24,0.58,22.88,Discharging
2023-11-15 17:32:26,3.24,0.58,23.04,Discharging
2023-11-15 17:32:15,3.24,0.58,23.3,Discharging
2023-11-15 17:32:04,3.24,0.57,23.01,Discharging
2023-11-15 17:31:53,3.24,0.58,23.44,Discharging
2023-11-15 17:31:42,3.24,0.58,23.13,Discharging
2023-11-15 17:31:31,3.24,0.58,23.18,Discharging
2023-11-15 17:31:20,3.24,0.58,23.19,Discharging
2023-11-15 17:31:08,3.24,0.57,23.1,Discharging
2023-11-15 17:30:57,3.24,0.58,23.02,Discharging
2023-11-15 17:30:46,3.24,0.57,22.95,Discharging
2023-11-15 17:30:35,3.24,0.59,22.96,Discharging
2023-11-15 17:30:24,3.24,0.58,23.09,Discharging
2023-11-15 17:30:13,3.23,0.57,23.15,Discharging
2023-11-15 17:30:02,3.24,0.58,23.12,Discharging
2023-11-15 17:29:51,3.24,0.58,23.41,Discharging
2023-11-15 17:29:39,3.24,0.58,23.28,Discharging
2023-11-15 17:29:28,3.24,0.58,23.07,Discharging
2023-11-15 17:29:17,3.24,0.57,23.03,Discharging
2023-11-15 17:29:06,3.24,0.57,23.04,Discharging
2023-11-15 17:28:55,3.24,0.57,22.98,Discharging
2023-11-15 17:28:44,3.24,0.57,23.02,Discharging
2023-11-15 17:28:33,3.24,0.57,23.15,Discharging
2023-11-15 17:28:22,3.24,0.57,23.17,Discharging
2023-11-15 17:28:11,3.24,0.56,23.19,Discharging
2023-11-15 17:27:59,3.24,0.57,23.09,Discharging
2023-11-15 17:27:48,3.24,0.57,23.23,Discharging
2023-11-15 17:27:37,3.24,0.57,23.06,Discharging
2023-11-15 17:27:26,3.24,0.57,22.98,Discharging
2023-11-15 17:27:15,3.24,0.57,23.01,Discharging
2023-11-15 17:27:04,3.24,0.57,23.22,Discharging
2023-11-15 17:26:53,3.24,0.57,22.96,Discharging
2023-11-15 17:26:42,3.24,0.58,23.15,Discharging
2023-11-15 17:26:30,3.24,0.58,23.27,Discharging
2023-11-15 17:26:19,3.24,0.57,23.14,Discharging
2023-11-15 17:26:08,3.24,0.57,23.14,Discharging
2023-11-15 17:25:57,3.24,0.57,23.19,Discharging
2023-11-15 17:25:46,3.24,0.58,23.08,Discharging
2023-11-15 17:25:35,3.24,0.57,23.09,Discharging
2023-11-15 17:25:24,3.24,0.57,23.1,Discharging
2023-11-15 17:25:13,3.24,0.57,23.09,Discharging
2023-11-15 17:25:02,3.24,0.57,23.06,Discharging
2023-11-15 17:24:50,3.24,0.59,23.11,Discharging
2023-11-15 17:24:39,3.24,0.56,23.33,Discharging
2023-11-15 17:24:28,3.24,0.58,23.1,Discharging
2023-11-15 17:24:17,3.24,0.57,23.15,Discharging
2023-11-15 17:24:06,3.24,0.57,23.29,Discharging
2023-11-15 17:23:55,3.24,0.58,22.88,Discharging
2023-11-15 17:23:44,3.24,0.57,23.09,Discharging
2023-11-15 17:23:33,3.24,0.58,22.98,Discharging
2023-11-15 17:23:21,3.24,0.57,22.82,Discharging
2023-11-15 17:23:10,3.24,0.55,23.16,Discharging
2023-11-15 17:22:59,3.24,0.56,23.05,Discharging
2023-11-15 17:22:48,3.24,0.57,22.96,Discharging
2023-11-15 17:22:37,3.24,0.57,23.14,Discharging
2023-11-15 17:22:26,3.24,0.59,23.22,Discharging
2023-11-15 17:22:15,3.24,0.56,22.99,Discharging
2023-11-15 17:22:04,3.24,0.57,23.26,Discharging
2023-11-15 17:21:53,3.24,0.56,23.27,Discharging
2023-11-15 17:21:41,3.24,0.58,23.23,Discharging
2023-11-15 17:21:30,3.24,0.57,23.07,Discharging
2023-11-15 17:21:19,3.24,0.58,23.1,Discharging
2023-11-15 17:21:08,3.24,0.58,23.24,Discharging
2023-11-15 17:20:57,3.24,0.57,23.05,Discharging
2023-11-15 17:20:46,3.24,0.58,22.95,Discharging
2023-11-15 17:20:35,3.24,0.57,23.21,Discharging
2023-11-15 17:20:24,3.24,0.58,23.03,Discharging
2023-11-15 17:20:12,3.24,0.56,23.27,Discharging
2023-11-15 17:20:01,3.24,0.58,23.37,Discharging
2023-11-15 17:19:50,3.24,0.56,23.28,Discharging
2023-11-15 17:19:39,3.24,0.58,23.01,Discharging
2023-11-15 17:19:28,3.24,0.59,23.15,Discharging
2023-11-15 17:19:17,3.24,0.58,23.25,Discharging
2023-11-15 17:19:06,3.24,0.57,23.03,Discharging
2023-11-15 17:18:55,3.24,0.57,23.26,Discharging
2023-11-15 17:18:44,3.24,0.57,23.24,Discharging
2023-11-15 17:18:32,3.24,0.57,23.04,Discharging
2023-11-15 17:18:21,3.24,0.59,23.15,Discharging
2023-11-15 17:18:10,3.24,0.57,23.16,Discharging
2023-11-15 17:17:59,3.24,0.57,23.13,Discharging
2023-11-15 17:17:48,3.24,0.55,23.06,Discharging
2023-11-15 17:17:37,3.24,0.58,22.95,Discharging
2023-11-15 17:17:26,3.23,0.6,23.24,Discharging
2023-11-15 17:17:15,3.24,0.57,23.48,Discharging
2023-11-15 17:17:03,3.24,0.59,22.96,Discharging
2023-11-15 17:16:52,3.24,0.6,23.47,Discharging
2023-11-15 17:16:41,3.24,0.58,23.11,Discharging
2023-11-15 17:16:30,3.24,0.59,23.37,Discharging
2023-11-15 17:16:19,3.23,0.57,23.49,Discharging
2023-11-15 17:16:08,3.24,0.57,23.49,Discharging
2023-11-15 17:15:57,3.24,0.58,23.04,Discharging
2023-11-15 17:15:46,3.24,0.57,23.09,Discharging
2023-11-15 17:15:35,3.24,0.57,23.14,Discharging
2023-11-15 17:15:23,3.24,0.57,23.32,Discharging
2023-11-15 17:15:12,3.24,0.57,23.16,Discharging
2023-11-15 17:15:01,3.24,0.58,23.24,Discharging
2023-11-15 17:14:50,3.24,0.58,22.97,Discharging
2023-11-15 17:14:39,3.24,0.57,23.08,Discharging
2023-11-15 17:14:28,3.24,0.58,23.08,Discharging
2023-11-15 17:14:17,3.24,0.58,23.28,Discharging
2023-11-15 17:14:06,3.24,0.58,23.47,Discharging
2023-11-15 17:13:54,3.24,0.57,23.02,Discharging
2023-11-15 17:13:43,3.24,0.58,23.09,Discharging
2023-11-15 17:13:32,3.24,0.57,23.12,Discharging
2023-11-15 17:13:21,3.24,0.57,23.35,Discharging
2023-11-15 17:13:10,3.24,0.56,23.09,Discharging
2023-11-15 17:12:59,3.23,0.6,23.24,Discharging
2023-11-15 17:12:48,3.24,0.57,23.15,Discharging
2023-11-15 17:12:37,3.24,0.57,22.98,Discharging
2023-11-15 17:12:26,3.24,0.57,22.97,Discharging
2023-11-15 17:12:14,3.24,0.58,23.05,Discharging
2023-11-15 17:12:03,3.24,0.57,23.12,Discharging
2023-11-15 17:11:52,3.24,0.59,22.87,Discharging
2023-11-15 17:11:41,3.24,0.56,23.11,Discharging
2023-11-15 17:11:30,3.24,0.57,23.22,Discharging
2023-11-15 17:11:19,3.24,0.57,22.97,Discharging
2023-11-15 17:11:08,3.24,0.57,23.13,Discharging
2023-11-15 17:10:57,3.24,0.58,23.43,Discharging
2023-11-15 17:10:45,3.24,0.58,23.22,Discharging
2023-11-15 17:10:34,3.24,0.57,23.23,Discharging
2023-11-15 17:10:23,3.24,0.58,23.19,Discharging
2023-11-15 17:10:12,3.24,0.57,23.05,Discharging
2023-11-15 17:10:01,3.24,0.57,23.24,Discharging
2023-11-15 17:09:50,3.24,0.55,23.55,Discharging
2023-11-15 17:09:39,3.24,0.59,23.3,Discharging
2023-11-15 17:09:28,3.24,0.57,23.11,Discharging
2023-11-15 17:09:17,3.24,0.57,23.08,Discharging
2023-11-15 17:09:05,3.24,0.58,23.14,Discharging
2023-11-15 17:08:54,3.24,0.57,23.19,Discharging
2023-11-15 17:08:43,3.24,0.59,23.2,Discharging
2023-11-15 17:08:32,3.24,0.58,23.22,Discharging
2023-11-15 17:08:21,3.24,0.57,22.92,Discharging
2023-11-15 17:08:10,3.24,0.58,23.1,Discharging
2023-11-15 17:07:59,3.24,0.58,23.15,Discharging
2023-11-15 17:07:48,3.24,0.58,22.99,Discharging
2023-11-15 17:07:36,3.24,0.58,22.99,Discharging
2023-11-15 17:07:25,3.24,0.57,23.03,Discharging
2023-11-15 17:07:14,3.24,0.56,22.97,Discharging
2023-11-15 17:07:03,3.24,0.58,23.13,Discharging
2023-11-15 17:06:52,3.24,0.57,23.01,Discharging
2023-11-15 17:06:41,3.24,0.56,23.17,Discharging
2023-11-15 17:06:30,3.24,0.58,23.04,Discharging
2023-11-15 17:06:19,3.24,0.57,23.08,Discharging
2023-11-15 17:06:08,3.24,0.57,23.08,Discharging
2023-11-15 17:05:56,3.24,0.58,23.02,Discharging
2023-11-15 17:05:45,3.24,0.57,23.1,Discharging
2023-11-15 17:05:34,3.24,0.57,23.2,Discharging
2023-11-15 17:05:23,3.24,0.57,23.33,Discharging
2023-11-15 17:05:12,3.24,0.57,23.22,Discharging
2023-11-15 17:05:01,3.24,0.57,23.17,Discharging
2023-11-15 17:04:50,3.24,0.57,23.28,Discharging
2023-11-15 17:04:39,3.24,0.58,23.16,Discharging
2023-11-15 17:04:28,3.24,0.57,23.06,Discharging
2023-11-15 17:04:16,3.24,0.57,23.08,Discharging
2023-11-15 17:04:05,3.24,0.57,23.26,Discharging
2023-11-15 17:03:54,3.24,0.57,23.05,Discharging
2023-11-15 17:03:43,3.24,0.57,23.11,Discharging
2023-11-15 17:03:32,3.24,0.58,23.18,Discharging
2023-11-15 17:03:21,3.24,0.58,23.09,Discharging
2023-11-15 17:03:10,3.24,0.58,23.26,Discharging
2023-11-15 17:02:59,3.24,0.57,23.15,Discharging
2023-11-15 17:02:47,3.24,0.57,23.21,Discharging
2023-11-15 17:02:36,3.24,0.57,23.13,Discharging
2023-11-15 17:02:25,3.24,0.58,23.06,Discharging
2023-11-15 17:02:14,3.24,0.57,23.12,Discharging
2023-11-15 17:02:03,3.24,0.57,23.02,Discharging
2023-11-15 17:01:52,3.24,0.58,23.15,Discharging
2023-11-15 17:01:41,3.24,0.58,23.16,Discharging
2023-11-15 17:01:30,3.24,0.57,23,Discharging
2023-11-15 17:01:19,3.24,0.58,23.45,Discharging
2023-11-15 17:01:07,3.24,0.58,23.03,Discharging
2023-11-15 17:00:56,3.24,0.58,23.19,Discharging
2023-11-15 17:00:45,3.24,0.57,23.28,Discharging
2023-11-15 17:00:34,3.24,0.57,23.24,Discharging
2023-11-15 17:00:23,3.24,0.57,23.15,Discharging
2023-11-15 17:00:12,3.24,0.58,23.35,Discharging
2023-11-15 17:00:01,3.24,0.57,23.35,Discharging
2023-11-15 16:59:50,3.24,0.57,23.14,Discharging
2023-11-15 16:59:38,3.24,0.57,23.24,Discharging
2023-11-15 16:59:27,3.24,0.58,23.17,Discharging
2023-11-15 16:59:16,3.24,0.57,23.17,Discharging
2023-11-15 16:59:05,3.24,0.58,23.13,Discharging
2023-11-15 16:58:54,3.24,0.58,23.21,Discharging
2023-11-15 16:58:43,3.24,0.58,23.09,Discharging
2023-11-15 16:58:32,3.24,0.57,23.12,Discharging
2023-11-15 16:58:21,3.24,0.57,23.05,Discharging
2023-11-15 16:58:10,3.24,0.58,23.27,Discharging
2023-11-15 16:57:58,3.24,0.57,23.29,Discharging
2023-11-15 16:57:47,3.24,0.58,23.22,Discharging
2023-11-15 16:57:36,3.24,0.58,23.03,Discharging
2023-11-15 16:57:25,3.24,0.58,23.35,Discharging
2023-11-15 16:57:14,3.24,0.58,23.05,Discharging
2023-11-15 16:57:03,3.24,0.59,23.11,Discharging
2023-11-15 16:56:52,3.24,0.58,23.36,Discharging
2023-11-15 16:56:41,3.24,0.58,23.25,Discharging
2023-11-15 16:56:29,3.24,0.57,22.98,Discharging
2023-11-15 16:56:18,3.24,0.59,23.35,Discharging
2023-11-15 16:56:07,3.24,0.59,23.28,Discharging
2023-11-15 16:55:56,3.24,0.56,23.37,Discharging
2023-11-15 16:55:45,3.24,0.59,23.36,Discharging
2023-11-15 16:55:34,3.24,0.58,23.32,Discharging
2023-11-15 16:55:23,3.24,0.58,23.27,Discharging
2023-11-15 16:55:12,3.24,0.59,23.33,Discharging
2023-11-15 16:55:01,3.24,0.58,23.18,Discharging
2023-11-15 16:54:49,3.24,0.59,23.13,Discharging
2023-11-15 16:54:38,3.24,0.58,23.3,Discharging
2023-11-15 16:54:27,3.24,0.58,23.07,Discharging
2023-11-15 16:54:16,3.24,0.58,23.2,Discharging
2023-11-15 16:54:05,3.24,0.58,23.21,Discharging
2023-11-15 16:53:54,3.24,0.58,23.51,Discharging
2023-11-15 16:53:43,3.24,0.57,23.25,Discharging
2023-11-15 16:53:32,3.24,0.58,23.26,Discharging
2023-11-15 16:53:20,3.24,0.58,23.34,Discharging
2023-11-15 16:53:09,3.24,0.58,23.14,Discharging
2023-11-15 16:52:58,3.24,0.57,23.27,Discharging
2023-11-15 16:52:47,3.24,0.58,23.35,Discharging
2023-11-15 16:52:36,3.24,0.58,23.09,Discharging
2023-11-15 16:52:25,3.24,0.58,23.08,Discharging
2023-11-15 16:52:14,3.24,0.58,23.2,Discharging
2023-11-15 16:52:03,3.24,0.58,23.26,Discharging
2023-11-15 16:51:52,3.24,0.58,23.08,Discharging
2023-11-15 16:51:40,3.24,0.57,23.3,Discharging
2023-11-15 16:51:29,3.24,0.58,23.3,Discharging
2023-11-15 16:51:18,3.24,0.59,23.35,Discharging
2023-11-15 16:51:07,3.24,0.58,23.15,Discharging
2023-11-15 16:50:56,3.24,0.58,23.1,Discharging
2023-11-15 16:50:45,3.24,0.56,23.23,Discharging
2023-11-15 16:50:34,3.24,0.57,23.26,Discharging
2023-11-15 16:50:23,3.24,0.58,23.35,Discharging
2023-11-15 16:50:11,3.24,0.58,23.17,Discharging
2023-11-15 16:50:00,3.24,0.58,23.3,Discharging
2023-11-15 16:49:49,3.24,0.58,23.33,Discharging
